transaction_id,datetime,type,amount,currency,account_id,payment_system,delay_days,category,status,direction,counterparty,description
TXN00061103,2026-05-14 18:40:18,transfer,66.89,USD,ACC015,SEPA,1,salary,completed,inflow,Gordon Group,synergize B2C action-items
TXN00054581,2026-05-14 18:42:18,partner_payment,218.47,USD,ACC015,SWIFT,3,merchant_payment,completed,outflow,Brooks-Waters,integrate distributed infrastructures
TXN00039652,2026-05-14 18:45:18,cashback_payout,435.4,USD,ACC002,INSTANT,0,client_transfer,completed,outflow,Garcia-Parker,embrace turn-key convergence
TXN00064279,2026-05-14 18:46:18,withdrawal,116.39,GBP,ACC006,INSTANT,0,salary,completed,outflow,Smith and Sons,drive end-to-end supply-chains
TXN00042121,2026-05-14 18:49:18,cashback_payout,205.16,EUR,ACC020,INSTANT,0,bill_payment,completed,outflow,"Johnson, Wade and Hunt",deliver impactful e-business
TXN00032616,2026-05-14 18:50:18,deposit,28.14,USD,ACC004,SEPA,1,salary,completed,inflow,Roberts-Walker,empower e-business convergence
TXN00007540,2026-05-14 18:50:18,withdrawal,4.5,EUR,ACC019,CARD_CLEARING,3,bill_payment,pending,outflow,Henry-Alvarez,grow out-of-the-box partnerships
TXN00042951,2026-05-14 18:52:18,deposit,610.49,EUR,ACC018,SEPA,1,partner_transfer,completed,inflow,Newman-Neal,transition synergistic channels
TXN00029562,2026-05-14 18:54:18,partner_payment,14.98,KZT,ACC020,CARD_CLEARING,3,bill_payment,pending,outflow,"Chan, Barber and Galvan",leverage web-enabled e-business
TXN00072193,2026-05-14 18:58:18,card_payment,200.32,KZT,ACC003,SWIFT,3,salary,completed,outflow,"Williams, Wolfe and Gentry",incubate innovative e-business
TXN00044167,2026-05-14 18:59:18,withdrawal,719.31,EUR,ACC008,INSTANT,0,client_transfer,completed,outflow,Johnson PLC,syndicate viral info-mediaries
TXN00035313,2026-05-14 18:59:18,cashback_payout,155.2,GBP,ACC016,INSTANT,0,client_transfer,completed,outflow,"Jones, Obrien and Mendez",empower viral schemas
TXN00046280,2026-05-14 19:00:18,transfer,120.17,GBP,ACC014,ACH,1,client_transfer,completed,inflow,Tran-Mcdonald,whiteboard magnetic users
TXN00049616,2026-05-14 19:04:18,card_payment,166.69,USD,ACC011,SEPA,1,merchant_payment,pending,outflow,Mcguire-Ford,incentivize impactful systems
TXN00016922,2026-05-14 19:07:18,merchant_settlement,50965.61,GBP,ACC009,SWIFT,2,merchant_payment,pending,outflow,Lawson Group,unleash plug-and-play experiences
TXN00048879,2026-05-14 19:15:18,merchant_settlement,5918.3,EUR,ACC015,CARD_CLEARING,3,client_transfer,processing,outflow,Rogers-Scott,deploy innovative e-commerce
TXN00020254,2026-05-14 19:22:18,cashback_payout,289.72,GBP,ACC019,ACH,1,partner_transfer,completed,outflow,Ayala LLC,grow virtual functionalities
TXN00045761,2026-05-14 19:22:18,cashback_payout,40.69,KZT,ACC008,SWIFT,2,partner_transfer,completed,outflow,Blevins and Sons,synthesize clicks-and-mortar paradigms
TXN00054793,2026-05-14 19:31:18,card_payment,6590.72,EUR,ACC010,SEPA,1,client_transfer,completed,outflow,Alexander-Morrow,re-intermediate strategic models
TXN00066249,2026-05-14 19:35:18,transfer,78.64,EUR,ACC017,INSTANT,0,merchant_payment,completed,inflow,"Rice, Frank and Walsh",integrate bleeding-edge e-tailers
TXN00003952,2026-05-14 19:38:18,transfer,2636.69,GBP,ACC011,INSTANT,0,cashback,completed,inflow,Ward-Harvey,seize strategic relationships
TXN00053690,2026-05-14 19:44:18,partner_payment,238.01,EUR,ACC006,INSTANT,0,bill_payment,completed,outflow,"Jackson, Mcguire and Reyes",optimize frictionless markets
TXN00069495,2026-05-14 19:44:18,cashback_payout,371.74,USD,ACC016,CARD_CLEARING,4,merchant_payment,completed,outflow,"Montgomery, Larsen and Brennan",innovate customized applications
TXN00046182,2026-05-14 19:46:18,merchant_settlement,1175.75,GBP,ACC001,ACH,1,cashback,completed,outflow,"Mendez, Long and Harvey",morph holistic relationships
TXN00015228,2026-05-14 19:50:18,cashback_payout,358.08,EUR,ACC004,ACH,1,partner_transfer,completed,outflow,Bass Ltd,envisioneer granular eyeballs
TXN00090286,2026-05-14 19:55:18,withdrawal,14725.54,USD,ACC020,SEPA,1,cashback,completed,outflow,"Sharp, Williams and Smith",facilitate enterprise architectures
TXN00071784,2026-05-14 20:01:18,card_payment,215.95,GBP,ACC001,SEPA,1,cashback,completed,outflow,Smith-Miller,strategize synergistic networks
TXN00051009,2026-05-14 20:03:18,deposit,1326.62,USD,ACC009,ACH,1,bill_payment,completed,inflow,"Barnett, Li and Manning",brand user-centric deliverables
TXN00008174,2026-05-14 20:07:18,partner_payment,1.07,EUR,ACC009,ACH,1,salary,completed,outflow,Miller-Walsh,utilize next-generation architectures
TXN00094938,2026-05-14 20:07:18,partner_payment,467.67,USD,ACC010,CARD_CLEARING,3,partner_transfer,completed,outflow,"Williams, Fox and Garcia",productize visionary solutions
TXN00047208,2026-05-14 20:08:18,deposit,59.8,KZT,ACC003,CARD_CLEARING,5,salary,completed,inflow,Cooper-Smith,implement sticky experiences
TXN00081341,2026-05-14 20:15:18,transfer,55.6,EUR,ACC010,INSTANT,0,bill_payment,pending,inflow,"Schultz, Pittman and Randolph",productize interactive communities
TXN00095128,2026-05-14 20:17:18,transfer,6329.21,KZT,ACC010,SWIFT,2,merchant_payment,completed,inflow,Hurst PLC,brand value-added deliverables
TXN00062077,2026-05-14 20:17:18,transfer,810.92,USD,ACC016,CARD_CLEARING,5,partner_transfer,pending,inflow,"Perry, Ward and Maldonado",generate B2B interfaces
TXN00009997,2026-05-14 20:25:18,transfer,238.42,GBP,ACC015,SWIFT,3,client_transfer,pending,inflow,Warren-Barrett,monetize collaborative initiatives
TXN00042553,2026-05-14 20:27:18,merchant_settlement,94445.13,KZT,ACC001,SEPA,1,partner_transfer,completed,outflow,"Pham, Cruz and Thomas",drive efficient web services
TXN00030711,2026-05-14 20:35:18,merchant_settlement,65810.5,GBP,ACC007,ACH,1,merchant_payment,completed,outflow,"Hall, Duncan and Johnson",visualize real-time solutions
TXN00083706,2026-05-14 20:38:18,card_payment,208.15,KZT,ACC007,SEPA,1,client_transfer,completed,outflow,Hammond Inc,maximize distributed partnerships
TXN00035373,2026-05-14 20:44:18,merchant_settlement,26181.61,GBP,ACC011,INSTANT,0,cashback,completed,outflow,Simmons-Esparza,scale strategic eyeballs
TXN00018504,2026-05-14 20:48:18,merchant_settlement,96666.6,GBP,ACC019,SWIFT,3,partner_transfer,completed,outflow,Figueroa-Taylor,cultivate back-end solutions
TXN00005866,2026-05-14 20:50:18,card_payment,846.14,GBP,ACC012,ACH,1,merchant_payment,completed,outflow,"Russo, Jackson and Bowen",generate compelling experiences
TXN00017995,2026-05-14 20:53:18,transfer,2232.11,GBP,ACC013,CARD_CLEARING,4,salary,pending,inflow,"Stanley, Martin and Roberts",enable out-of-the-box architectures
TXN00014843,2026-05-14 20:58:18,withdrawal,26.63,KZT,ACC004,SEPA,1,client_transfer,completed,outflow,Larson-Joyce,unleash synergistic deliverables
TXN00085257,2026-05-14 21:00:18,deposit,3580.08,GBP,ACC013,ACH,1,salary,completed,inflow,Scott-Kim,deliver innovative functionalities
TXN00095102,2026-05-14 21:03:18,card_payment,108.8,GBP,ACC004,SEPA,1,partner_transfer,completed,outflow,Robinson-Brown,seize back-end initiatives
TXN00037579,2026-05-14 21:14:18,partner_payment,146.17,KZT,ACC007,INSTANT,0,salary,completed,outflow,Camacho LLC,incubate wireless models
TXN00013802,2026-05-14 21:23:18,transfer,2523.13,USD,ACC013,CARD_CLEARING,5,bill_payment,completed,inflow,Hernandez PLC,brand impactful systems
TXN00070357,2026-05-14 21:29:18,partner_payment,1125.41,EUR,ACC015,ACH,1,client_transfer,completed,outflow,Phillips-Miller,enable revolutionary schemas
TXN00092671,2026-05-14 21:30:18,partner_payment,1337.24,EUR,ACC018,ACH,1,partner_transfer,pending,outflow,Walker PLC,facilitate cross-platform platforms
TXN00030966,2026-05-14 21:34:18,card_payment,631.92,GBP,ACC001,SWIFT,2,bill_payment,pending,outflow,Long-Ashley,facilitate enterprise architectures
TXN00077947,2026-05-14 21:36:18,cashback_payout,151.65,KZT,ACC008,INSTANT,0,cashback,completed,outflow,Mills Inc,leverage visionary deliverables
TXN00069508,2026-05-14 21:40:18,cashback_payout,288.19,KZT,ACC006,SEPA,1,bill_payment,processing,outflow,Porter Group,leverage synergistic networks
TXN00079343,2026-05-14 22:05:18,transfer,36079.41,EUR,ACC018,INSTANT,0,client_transfer,completed,inflow,Dunlap Inc,aggregate front-end web-readiness
TXN00039452,2026-05-14 22:16:18,card_payment,538.21,EUR,ACC017,INSTANT,0,salary,completed,outflow,Stephens-Craig,scale out-of-the-box e-business
TXN00062209,2026-05-14 22:16:18,cashback_payout,38.88,USD,ACC017,SEPA,1,cashback,pending,outflow,Thomas Group,e-enable collaborative experiences
TXN00073227,2026-05-14 22:42:18,merchant_settlement,6408.43,GBP,ACC001,ACH,1,client_transfer,pending,outflow,"White, Mosley and Conner",repurpose collaborative partnerships
TXN00045759,2026-05-14 22:42:18,cashback_payout,350.23,KZT,ACC017,SEPA,1,client_transfer,completed,outflow,Anderson Inc,disintermediate user-centric web-readiness
TXN00066267,2026-05-14 22:49:18,merchant_settlement,72632.39,USD,ACC009,SEPA,1,merchant_payment,pending,outflow,"Jones, Ball and Gonzales",expedite bricks-and-clicks markets
TXN00010249,2026-05-14 22:59:18,merchant_settlement,24780.68,GBP,ACC011,SWIFT,3,bill_payment,completed,outflow,"Blackwell, Griffin and Byrd",unleash extensible channels
TXN00003874,2026-05-14 23:13:18,merchant_settlement,96996.02,EUR,ACC012,SWIFT,3,salary,pending,outflow,Martinez Inc,implement viral e-services
TXN00027581,2026-05-14 23:25:18,withdrawal,972.29,KZT,ACC009,CARD_CLEARING,5,cashback,completed,outflow,Boyd-Curry,redefine out-of-the-box methodologies
TXN00021390,2026-05-14 23:26:18,transfer,1022.19,GBP,ACC009,SEPA,1,merchant_payment,completed,inflow,Thomas Inc,aggregate plug-and-play infrastructures
TXN00002411,2026-05-14 23:27:18,cashback_payout,492.77,USD,ACC001,SEPA,1,merchant_payment,pending,outflow,"White, Cannon and Hendricks",re-contextualize strategic eyeballs
TXN00002579,2026-05-14 23:33:18,deposit,685.09,USD,ACC013,SEPA,1,client_transfer,completed,inflow,White-Kelly,utilize customized vortals
TXN00057652,2026-05-14 23:36:18,withdrawal,39.29,GBP,ACC019,SEPA,1,bill_payment,completed,outflow,"Simmons, Moore and Simmons",syndicate bricks-and-clicks eyeballs
TXN00005368,2026-05-15 00:56:18,withdrawal,99.23,EUR,ACC019,CARD_CLEARING,4,client_transfer,completed,outflow,Walker and Sons,re-intermediate cross-platform methodologies
TXN00002952,2026-05-15 01:50:18,card_payment,1264.41,KZT,ACC017,SEPA,1,client_transfer,completed,outflow,York-Lee,empower proactive models
TXN00069018,2026-05-15 02:06:18,card_payment,270.38,EUR,ACC015,SEPA,1,partner_transfer,completed,outflow,"Goodwin, Smith and Ramirez",monetize wireless interfaces
TXN00035416,2026-05-15 02:49:18,card_payment,325.0,EUR,ACC010,SEPA,1,bill_payment,completed,outflow,"Boyle, Smith and Rogers",enhance bricks-and-clicks e-commerce
TXN00080991,2026-05-15 03:15:18,card_payment,841.31,GBP,ACC001,ACH,1,salary,completed,outflow,"Wilson, Little and Bartlett",envisioneer proactive solutions
TXN00058828,2026-05-15 03:47:18,card_payment,8.78,KZT,ACC014,SWIFT,2,bill_payment,pending,outflow,Clark and Sons,streamline compelling paradigms
TXN00005251,2026-05-15 04:04:18,cashback_payout,275.46,EUR,ACC005,SWIFT,3,bill_payment,completed,outflow,Gray Group,scale frictionless synergies
TXN00078380,2026-05-15 04:11:18,deposit,112.27,USD,ACC011,CARD_CLEARING,3,merchant_payment,completed,inflow,Ortega PLC,incubate e-business solutions
TXN00068934,2026-05-15 04:22:18,deposit,1757.38,GBP,ACC006,ACH,1,client_transfer,pending,inflow,"Larson, King and Vasquez",morph one-to-one eyeballs
TXN00072473,2026-05-15 04:35:18,cashback_payout,285.61,EUR,ACC012,INSTANT,0,salary,pending,outflow,Yang and Sons,integrate revolutionary markets
TXN00038928,2026-05-15 04:57:18,cashback_payout,218.62,GBP,ACC017,SWIFT,3,salary,completed,outflow,"Lee, Hill and Sherman",empower distributed interfaces
TXN00028506,2026-05-15 05:20:18,card_payment,1884.29,EUR,ACC005,INSTANT,0,merchant_payment,completed,outflow,Lyons-Lee,deploy magnetic applications
TXN00022583,2026-05-15 05:29:18,card_payment,3908.74,USD,ACC017,SEPA,1,partner_transfer,completed,outflow,"Wiley, Adams and White",strategize global functionalities
TXN00074703,2026-05-15 05:32:18,withdrawal,8235.69,GBP,ACC011,SWIFT,2,bill_payment,completed,outflow,Gilbert Ltd,synthesize frictionless methodologies
TXN00010243,2026-05-15 05:34:18,cashback_payout,115.56,USD,ACC005,ACH,1,client_transfer,pending,outflow,White-Armstrong,implement granular technologies
TXN00078762,2026-05-15 05:55:18,partner_payment,45.52,EUR,ACC014,ACH,1,partner_transfer,completed,outflow,Johnson LLC,synthesize world-class experiences
TXN00012930,2026-05-15 06:06:18,cashback_payout,13.78,GBP,ACC005,CARD_CLEARING,4,client_transfer,completed,outflow,"Gonzalez, Dixon and Norman",maximize scalable platforms
TXN00022386,2026-05-15 06:07:18,merchant_settlement,21417.64,USD,ACC015,ACH,1,client_transfer,completed,outflow,Lawrence-Terry,exploit enterprise supply-chains
TXN00097553,2026-05-15 06:13:18,card_payment,2866.88,GBP,ACC007,CARD_CLEARING,3,merchant_payment,completed,outflow,Stewart Inc,innovate e-business info-mediaries
TXN00004141,2026-05-15 06:22:18,cashback_payout,244.05,GBP,ACC016,SEPA,1,client_transfer,completed,outflow,"Davis, Le and Vargas",architect world-class systems
TXN00092536,2026-05-15 06:25:18,withdrawal,395.88,GBP,ACC018,SEPA,1,merchant_payment,pending,outflow,Phillips LLC,evolve mission-critical initiatives
TXN00074258,2026-05-15 06:25:18,partner_payment,2206.74,GBP,ACC019,SWIFT,3,partner_transfer,processing,outflow,"Owens, Combs and Grant",redefine wireless info-mediaries
TXN00049609,2026-05-15 06:35:18,transfer,522.51,GBP,ACC013,INSTANT,0,bill_payment,completed,inflow,Lynn-Russell,disintermediate intuitive web services
TXN00024290,2026-05-15 06:42:18,transfer,990.96,KZT,ACC016,SWIFT,2,partner_transfer,completed,inflow,Curry LLC,seize 24/365 users
TXN00069396,2026-05-15 06:53:18,cashback_payout,44.77,KZT,ACC014,ACH,1,cashback,completed,outflow,"Acosta, Walsh and Kelly",productize one-to-one web services
TXN00095453,2026-05-15 07:07:18,merchant_settlement,55783.57,KZT,ACC005,ACH,1,merchant_payment,completed,outflow,Miller LLC,matrix rich e-commerce
TXN00011340,2026-05-15 07:09:18,withdrawal,1865.5,USD,ACC011,INSTANT,0,client_transfer,completed,outflow,Russell-Oneal,repurpose cross-platform portals
TXN00029130,2026-05-15 07:10:18,withdrawal,5098.27,GBP,ACC008,ACH,1,partner_transfer,completed,outflow,"Wolfe, Smith and Webb",deploy 24/365 bandwidth
TXN00049275,2026-05-15 07:10:18,partner_payment,2120.78,USD,ACC016,SWIFT,3,partner_transfer,completed,outflow,Parks-Kemp,leverage enterprise content
TXN00091529,2026-05-15 07:18:18,transfer,6.63,GBP,ACC003,CARD_CLEARING,5,partner_transfer,completed,inflow,Williams and Sons,implement granular networks
TXN00044057,2026-05-15 07:24:18,deposit,163.51,KZT,ACC016,CARD_CLEARING,4,salary,completed,inflow,"Patterson, Mathews and Brown",redefine one-to-one applications
TXN00044597,2026-05-15 07:33:18,deposit,2112.15,EUR,ACC010,ACH,1,cashback,completed,inflow,Griffin and Sons,leverage impactful functionalities
TXN00061730,2026-05-15 07:41:18,deposit,1561.32,EUR,ACC008,SWIFT,3,bill_payment,completed,inflow,"Nelson, Ramirez and Brown",disintermediate front-end users
TXN00091880,2026-05-15 07:53:18,deposit,13092.21,GBP,ACC005,SWIFT,2,bill_payment,completed,inflow,"Peterson, Schmidt and Dixon",transform granular mindshare
TXN00026477,2026-05-15 07:57:18,withdrawal,844.55,GBP,ACC010,INSTANT,0,salary,completed,outflow,"Hampton, Chapman and Clayton",unleash web-enabled e-services
TXN00040639,2026-05-15 08:01:18,withdrawal,48.75,GBP,ACC006,ACH,1,partner_transfer,completed,outflow,"Estes, Curry and Price",synergize scalable niches
TXN00080137,2026-05-15 08:03:18,transfer,6269.49,GBP,ACC015,ACH,1,salary,processing,inflow,"Malone, Smith and Brown",cultivate 24/7 paradigms
TXN00092022,2026-05-15 08:03:18,card_payment,1.96,KZT,ACC008,SEPA,1,merchant_payment,completed,outflow,Bell-Howell,re-intermediate 24/7 web services
TXN00078496,2026-05-15 08:10:18,transfer,2278.61,USD,ACC007,ACH,1,merchant_payment,completed,inflow,"Humphrey, Jackson and Gray",synthesize cross-platform ROI
TXN00052029,2026-05-15 08:14:18,card_payment,334.17,KZT,ACC002,ACH,1,client_transfer,completed,outflow,Bright-Clark,engineer next-generation schemas
TXN00094939,2026-05-15 08:18:18,merchant_settlement,52664.8,KZT,ACC015,ACH,1,partner_transfer,completed,outflow,"Cervantes, Jimenez and Davis",synergize bricks-and-clicks channels
TXN00053584,2026-05-15 08:20:18,withdrawal,19.67,EUR,ACC015,SWIFT,3,client_transfer,completed,outflow,Horton-Palmer,seize real-time content
TXN00073644,2026-05-15 08:33:18,card_payment,27.15,KZT,ACC005,SEPA,1,bill_payment,processing,outflow,Cervantes-Lee,generate B2C technologies
TXN00078352,2026-05-15 08:35:18,merchant_settlement,75936.62,USD,ACC003,ACH,1,client_transfer,completed,outflow,Jackson-Gray,optimize revolutionary e-tailers
TXN00027567,2026-05-15 08:40:18,card_payment,1541.64,USD,ACC010,ACH,1,bill_payment,processing,outflow,Ritter PLC,facilitate scalable markets
TXN00014256,2026-05-15 08:45:18,transfer,3129.7,KZT,ACC014,ACH,1,salary,completed,inflow,Chapman Inc,orchestrate ubiquitous functionalities
TXN00034442,2026-05-15 08:48:18,deposit,492.57,GBP,ACC020,INSTANT,0,cashback,completed,inflow,"Rowe, Tate and Gonzalez",enhance out-of-the-box infrastructures
TXN00094312,2026-05-15 08:50:18,cashback_payout,318.06,USD,ACC012,CARD_CLEARING,3,salary,completed,outflow,Stokes Ltd,exploit back-end models
TXN00090277,2026-05-15 08:52:18,withdrawal,429.87,GBP,ACC010,CARD_CLEARING,5,cashback,completed,outflow,Rodriguez Inc,target dynamic functionalities
TXN00026272,2026-05-15 08:52:18,transfer,687.05,GBP,ACC002,CARD_CLEARING,5,cashback,processing,inflow,"Mccoy, Flynn and Terry",disintermediate vertical methodologies
TXN00088528,2026-05-15 08:56:18,cashback_payout,356.29,EUR,ACC002,ACH,1,salary,pending,outflow,Smith-Harris,transition impactful applications
TXN00001125,2026-05-15 09:00:18,transfer,1.17,EUR,ACC004,INSTANT,0,client_transfer,completed,inflow,Duran-Smith,empower transparent e-services
TXN00073998,2026-05-15 09:01:18,cashback_payout,122.14,EUR,ACC013,SEPA,1,merchant_payment,completed,outflow,Garcia PLC,enhance 24/7 partnerships
TXN00095798,2026-05-15 09:05:18,card_payment,147.78,USD,ACC016,SWIFT,2,cashback,processing,outflow,Moore LLC,leverage out-of-the-box markets
TXN00025323,2026-05-15 09:08:18,merchant_settlement,45588.99,EUR,ACC004,SEPA,1,bill_payment,completed,outflow,Reynolds-Powers,scale bricks-and-clicks convergence
TXN00072037,2026-05-15 09:09:18,partner_payment,193.21,USD,ACC006,SWIFT,2,salary,completed,outflow,"Maxwell, Byrd and Gray",iterate integrated synergies
TXN00020567,2026-05-15 09:12:18,deposit,104.36,GBP,ACC010,SWIFT,3,bill_payment,pending,inflow,Torres and Sons,leverage customized relationships
TXN00060454,2026-05-15 09:13:18,deposit,321.99,KZT,ACC016,SWIFT,3,salary,completed,inflow,Sanchez LLC,facilitate frictionless bandwidth
TXN00018750,2026-05-15 09:15:18,transfer,91.34,GBP,ACC017,CARD_CLEARING,5,merchant_payment,completed,inflow,"Coleman, Paul and Gonzalez",reinvent bricks-and-clicks schemas
